product,price,quantity,date,region
periwinkle morsel,$1.25 ,479,5/20/2021,north
periwinkle morsel,$1.25 ,472,5/20/2021,south
periwinkle morsel,$1.25 ,461,5/20/2021,east
periwinkle morsel,$1.25 ,485,5/20/2021,west
vermilion morsel,$4.99 ,477,5/20/2021,north
vermilion morsel,$4.99 ,484,5/20/2021,south
vermilion morsel,$4.99 ,499,5/20/2021,east
vermilion morsel,$4.99 ,410,5/20/2021,west
lapis morsel,$1.99 ,463,5/20/2021,north
lapis morsel,$1.99 ,464,5/20/2021,south
lapis morsel,$1.99 ,463,5/20/2021,east
lapis morsel,$1.99 ,470,5/20/2021,west
pink morsel,$5.00 ,496,5/21/2021,north
pink morsel,$5.00 ,448,5/21/2021,south
pink morsel,$5.00 ,405,5/21/2021,east
pink morsel,$5.00 ,496,5/21/2021,west
gold morsel,$9.99 ,462,5/21/2021,north
gold morsel,$9.99 ,425,5/21/2021,south
gold morsel,$9.99 ,449,5/21/2021,east
gold morsel,$9.99 ,459,5/21/2021,west
magenta morsel,$2.50 ,439,5/21/2021,north
magenta morsel,$2.50 ,431,5/21/2021,south
magenta morsel,$2.50 ,454,5/21/2021,east
magenta morsel,$2.50 ,491,5/21/2021,west
chartreuse morsel,$3.00 ,419,5/21/2021,north
chartreuse morsel,$3.00 ,456,5/21/2021,south
chartreuse morsel,$3.00 ,486,5/21/2021,east
chartreuse morsel,$3.00 ,487,5/21/2021,west
periwinkle morsel,$1.25 ,432,5/21/2021,north
periwinkle morsel,$1.25 ,415,5/21/2021,south
periwinkle morsel,$1.25 ,401,5/21/2021,east
periwinkle morsel,$1.25 ,433,5/21/2021,west
vermilion morsel,$4.99 ,447,5/21/2021,north
vermilion morsel,$4.99 ,453,5/21/2021,south
vermilion morsel,$4.99 ,434,5/21/2021,east
vermilion morsel,$4.99 ,486,5/21/2021,west
lapis morsel,$1.99 ,413,5/21/2021,north
lapis morsel,$1.99 ,414,5/21/2021,south
lapis morsel,$1.99 ,492,5/21/2021,east
lapis morsel,$1.99 ,406,5/21/2021,west
pink morsel,$5.00 ,486,5/22/2021,north
pink morsel,$5.00 ,420,5/22/2021,south
pink morsel,$5.00 ,484,5/22/2021,east
pink morsel,$5.00 ,482,5/22/2021,west
gold morsel,$9.99 ,415,5/22/2021,north
gold morsel,$9.99 ,439,5/22/2021,south
gold morsel,$9.99 ,467,5/22/2021,east
gold morsel,$9.99 ,432,5/22/2021,west
magenta morsel,$2.50 ,430,5/22/2021,north
magenta morsel,$2.50 ,441,5/22/2021,south
magenta morsel,$2.50 ,404,5/22/2021,east
magenta morsel,$2.50 ,402,5/22/2021,west
chartreuse morsel,$3.00 ,478,5/22/2021,north
chartreuse morsel,$3.00 ,478,5/22/2021,south
chartreuse morsel,$3.00 ,423,5/22/2021,east
chartreuse morsel,$3.00 ,467,5/22/2021,west
periwinkle morsel,$1.25 ,463,5/22/2021,north
periwinkle morsel,$1.25 ,441,5/22/2021,south
periwinkle morsel,$1.25 ,491,5/22/2021,east
periwinkle morsel,$1.25 ,480,5/22/2021,west
vermilion morsel,$4.99 ,472,5/22/2021,north
vermilion morsel,$4.99 ,426,5/22/2021,south
vermilion morsel,$4.99 ,449,5/22/2021,east
vermilion morsel,$4.99 ,438,5/22/2021,west
lapis morsel,$1.99 ,489,5/22/2021,north
lapis morsel,$1.99 ,423,5/22/2021,south
lapis morsel,$1.99 ,432,5/22/2021,east
lapis morsel,$1.99 ,403,5/22/2021,west
pink morsel,$5.00 ,431,5/23/2021,north
pink morsel,$5.00 ,469,5/23/2021,south
pink morsel,$5.00 ,409,5/23/2021,east
pink morsel,$5.00 ,448,5/23/2021,west
gold morsel,$9.99 ,481,5/23/2021,north
gold morsel,$9.99 ,406,5/23/2021,south
gold morsel,$9.99 ,402,5/23/2021,east
gold morsel,$9.99 ,447,5/23/2021,west
magenta morsel,$2.50 ,492,5/23/2021,north
magenta morsel,$2.50 ,424,5/23/2021,south
magenta morsel,$2.50 ,443,5/23/2021,east
magenta morsel,$2.50 ,426,5/23/2021,west
chartreuse morsel,$3.00 ,462,5/23/2021,north
chartreuse morsel,$3.00 ,433,5/23/2021,south
chartreuse morsel,$3.00 ,475,5/23/2021,east
chartreuse morsel,$3.00 ,429,5/23/2021,west
periwinkle morsel,$1.25 ,444,5/23/2021,north
periwinkle morsel,$1.25 ,474,5/23/2021,south
periwinkle morsel,$1.25 ,421,5/23/2021,east
periwinkle morsel,$1.25 ,425,5/23/2021,west
vermilion morsel,$4.99 ,419,5/23/2021,north
vermilion morsel,$4.99 ,500,5/23/2021,south
vermilion morsel,$4.99 ,427,5/23/2021,east
vermilion morsel,$4.99 ,472,5/23/2021,west
lapis morsel,$1.99 ,441,5/23/2021,north
lapis morsel,$1.99 ,491,5/23/2021,south
lapis morsel,$1.99 ,432,5/23/2021,east
lapis morsel,$1.99 ,436,5/23/2021,west
pink morsel,$5.00 ,478,5/24/2021,north
pink morsel,$5.00 ,442,5/24/2021,south
pink morsel,$5.00 ,421,5/24/2021,east
pink morsel,$5.00 ,415,5/24/2021,west
gold morsel,$9.99 ,422,5/24/2021,north
gold morsel,$9.99 ,453,5/24/2021,south
gold morsel,$9.99 ,487,5/24/2021,east
gold morsel,$9.99 ,417,5/24/2021,west
magenta morsel,$2.50 ,451,5/24/2021,north
magenta morsel,$2.50 ,469,5/24/2021,south
magenta morsel,$2.50 ,485,5/24/2021,east
magenta morsel,$2.50 ,439,5/24/2021,west
chartreuse morsel,$3.00 ,490,5/24/2021,north
chartreuse morsel,$3.00 ,487,5/24/2021,south
chartreuse morsel,$3.00 ,405,5/24/2021,east
chartreuse morsel,$3.00 ,424,5/24/2021,west
periwinkle morsel,$1.25 ,406,5/24/2021,north
periwinkle morsel,$1.25 ,402,5/24/2021,south
periwinkle morsel,$1.25 ,487,5/24/2021,east
periwinkle morsel,$1.25 ,419,5/24/2021,west
vermilion morsel,$4.99 ,459,5/24/2021,north
vermilion morsel,$4.99 ,412,5/24/2021,south
vermilion morsel,$4.99 ,452,5/24/2021,east
vermilion morsel,$4.99 ,486,5/24/2021,west
lapis morsel,$1.99 ,400,5/24/2021,north
lapis morsel,$1.99 ,438,5/24/2021,south
lapis morsel,$1.99 ,444,5/24/2021,east
lapis morsel,$1.99 ,407,5/24/2021,west
pink morsel,$5.00 ,404,5/25/2021,north
pink morsel,$5.00 ,421,5/25/2021,south
pink morsel,$5.00 ,459,5/25/2021,east
pink morsel,$5.00 ,401,5/25/2021,west
gold morsel,$9.99 ,416,5/25/2021,north
gold morsel,$9.99 ,447,5/25/2021,south
gold morsel,$9.99 ,419,5/25/2021,east
gold morsel,$9.99 ,481,5/25/2021,west
magenta morsel,$2.50 ,427,5/25/2021,north
magenta morsel,$2.50 ,470,5/25/2021,south
magenta morsel,$2.50 ,401,5/25/2021,east
magenta morsel,$2.50 ,406,5/25/2021,west
chartreuse morsel,$3.00 ,492,5/25/2021,north
chartreuse morsel,$3.00 ,447,5/25/2021,south
chartreuse morsel,$3.00 ,409,5/25/2021,east
chartreuse morsel,$3.00 ,454,5/25/2021,west
periwinkle morsel,$1.25 ,477,5/25/2021,north
periwinkle morsel,$1.25 ,456,5/25/2021,south
periwinkle morsel,$1.25 ,493,5/25/2021,east
periwinkle morsel,$1.25 ,434,5/25/2021,west
vermilion morsel,$4.99 ,472,5/25/2021,north
vermilion morsel,$4.99 ,433,5/25/2021,south
vermilion morsel,$4.99 ,468,5/25/2021,east
vermilion morsel,$4.99 ,467,5/25/2021,west
lapis morsel,$1.99 ,470,5/25/2021,north
lapis morsel,$1.99 ,461,5/25/2021,south
lapis morsel,$1.99 ,495,5/25/2021,east
lapis morsel,$1.99 ,442,5/25/2021,west
pink morsel,$5.00 ,495,5/26/2021,north
pink morsel,$5.00 ,442,5/26/2021,south
pink morsel,$5.00 ,408,5/26/2021,east
pink morsel,$5.00 ,417,5/26/2021,west
gold morsel,$9.99 ,439,5/26/2021,north
gold morsel,$9.99 ,440,5/26/2021,south
gold morsel,$9.99 ,459,5/26/2021,east
gold morsel,$9.99 ,492,5/26/2021,west
magenta morsel,$2.50 ,493,5/26/2021,north
magenta morsel,$2.50 ,431,5/26/2021,south
magenta morsel,$2.50 ,437,5/26/2021,east
magenta morsel,$2.50 ,408,5/26/2021,west
chartreuse morsel,$3.00 ,415,5/26/2021,north
chartreuse morsel,$3.00 ,445,5/26/2021,south
chartreuse morsel,$3.00 ,458,5/26/2021,east
chartreuse morsel,$3.00 ,469,5/26/2021,west
periwinkle morsel,$1.25 ,470,5/26/2021,north
periwinkle morsel,$1.25 ,446,5/26/2021,south
periwinkle morsel,$1.25 ,458,5/26/2021,east
periwinkle morsel,$1.25 ,408,5/26/2021,west
vermilion morsel,$4.99 ,447,5/26/2021,north
vermilion morsel,$4.99 ,482,5/26/2021,south
vermilion morsel,$4.99 ,421,5/26/2021,east
vermilion morsel,$4.99 ,498,5/26/2021,west
lapis morsel,$1.99 ,494,5/26/2021,north
lapis morsel,$1.99 ,447,5/26/2021,south
lapis morsel,$1.99 ,418,5/26/2021,east
lapis morsel,$1.99 ,414,5/26/2021,west
pink morsel,$5.00 ,416,5/27/2021,north
pink morsel,$5.00 ,452,5/27/2021,south
pink morsel,$5.00 ,469,5/27/2021,east
pink morsel,$5.00 ,432,5/27/2021,west
gold morsel,$9.99 ,467,5/27/2021,north
gold morsel,$9.99 ,485,5/27/2021,south
gold morsel,$9.99 ,489,5/27/2021,east
gold morsel,$9.99 ,476,5/27/2021,west
magenta morsel,$2.50 ,443,5/27/2021,north
magenta morsel,$2.50 ,443,5/27/2021,south
magenta morsel,$2.50 ,419,5/27/2021,east
magenta morsel,$2.50 ,474,5/27/2021,west
chartreuse morsel,$3.00 ,417,5/27/2021,north
chartreuse morsel,$3.00 ,459,5/27/2021,south
chartreuse morsel,$3.00 ,423,5/27/2021,east
chartreuse morsel,$3.00 ,461,5/27/2021,west
periwinkle morsel,$1.25 ,475,5/27/2021,north
periwinkle morsel,$1.25 ,423,5/27/2021,south
periwinkle morsel,$1.25 ,433,5/27/2021,east
periwinkle morsel,$1.25 ,451,5/27/2021,west
vermilion morsel,$4.99 ,494,5/27/2021,north
vermilion morsel,$4.99 ,490,5/27/2021,south
vermilion morsel,$4.99 ,469,5/27/2021,east
vermilion morsel,$4.99 ,421,5/27/2021,west
lapis morsel,$1.99 ,499,5/27/2021,north
lapis morsel,$1.99 ,457,5/27/2021,south
lapis morsel,$1.99 ,452,5/27/2021,east
lapis morsel,$1.99 ,484,5/27/2021,west
pink morsel,$5.00 ,441,5/28/2021,north
pink morsel,$5.00 ,411,5/28/2021,south
pink morsel,$5.00 ,456,5/28/2021,east
pink morsel,$5.00 ,441,5/28/2021,west
gold morsel,$9.99 ,415,5/28/2021,north
gold morsel,$9.99 ,434,5/28/2021,south
gold morsel,$9.99 ,500,5/28/2021,east
gold morsel,$9.99 ,489,5/28/2021,west
magenta morsel,$2.50 ,485,5/28/2021,north
magenta morsel,$2.50 ,472,5/28/2021,south
magenta morsel,$2.50 ,486,5/28/2021,east
magenta morsel,$2.50 ,442,5/28/2021,west
chartreuse morsel,$3.00 ,483,5/28/2021,north
chartreuse morsel,$3.00 ,482,5/28/2021,south
chartreuse morsel,$3.00 ,479,5/28/2021,east
chartreuse morsel,$3.00 ,452,5/28/2021,west
periwinkle morsel,$1.25 ,498,5/28/2021,north
periwinkle morsel,$1.25 ,414,5/28/2021,south
periwinkle morsel,$1.25 ,452,5/28/2021,east
periwinkle morsel,$1.25 ,477,5/28/2021,west
vermilion morsel,$4.99 ,441,5/28/2021,north
vermilion morsel,$4.99 ,473,5/28/2021,south
vermilion morsel,$4.99 ,424,5/28/2021,east
vermilion morsel,$4.99 ,439,5/28/2021,west
lapis morsel,$1.99 ,461,5/28/2021,north
lapis morsel,$1.99 ,445,5/28/2021,south
lapis morsel,$1.99 ,445,5/28/2021,east
lapis morsel,$1.99 ,420,5/28/2021,west
pink morsel,$5.00 ,430,5/29/2021,north
pink morsel,$5.00 ,490,5/29/2021,south
pink morsel,$5.00 ,401,5/29/2021,east
pink morsel,$5.00 ,423,5/29/2021,west
gold morsel,$9.99 ,433,5/29/2021,north
gold morsel,$9.99 ,500,5/29/2021,south
gold morsel,$9.99 ,478,5/29/2021,east
gold morsel,$9.99 ,429,5/29/2021,west
magenta morsel,$2.50 ,431,5/29/2021,north
magenta morsel,$2.50 ,418,5/29/2021,south
magenta morsel,$2.50 ,470,5/29/2021,east
magenta morsel,$2.50 ,494,5/29/2021,west
chartreuse morsel,$3.00 ,443,5/29/2021,north
chartreuse morsel,$3.00 ,403,5/29/2021,south
chartreuse morsel,$3.00 ,439,5/29/2021,east
chartreuse morsel,$3.00 ,460,5/29/2021,west
periwinkle morsel,$1.25 ,481,5/29/2021,north
periwinkle morsel,$1.25 ,448,5/29/2021,south
periwinkle morsel,$1.25 ,441,5/29/2021,east
periwinkle morsel,$1.25 ,449,5/29/2021,west
vermilion morsel,$4.99 ,411,5/29/2021,north
vermilion morsel,$4.99 ,466,5/29/2021,south
vermilion morsel,$4.99 ,451,5/29/2021,east
vermilion morsel,$4.99 ,441,5/29/2021,west
lapis morsel,$1.99 ,462,5/29/2021,north
lapis morsel,$1.99 ,419,5/29/2021,south
lapis morsel,$1.99 ,424,5/29/2021,east
lapis morsel,$1.99 ,408,5/29/2021,west
pink morsel,$5.00 ,476,5/30/2021,north
pink morsel,$5.00 ,445,5/30/2021,south
pink morsel,$5.00 ,497,5/30/2021,east
pink morsel,$5.00 ,462,5/30/2021,west
gold morsel,$9.99 ,492,5/30/2021,north
gold morsel,$9.99 ,491,5/30/2021,south
gold morsel,$9.99 ,462,5/30/2021,east
gold morsel,$9.99 ,485,5/30/2021,west
magenta morsel,$2.50 ,435,5/30/2021,north
magenta morsel,$2.50 ,474,5/30/2021,south
magenta morsel,$2.50 ,477,5/30/2021,east
magenta morsel,$2.50 ,479,5/30/2021,west
chartreuse morsel,$3.00 ,424,5/30/2021,north
chartreuse morsel,$3.00 ,454,5/30/2021,south
chartreuse morsel,$3.00 ,455,5/30/2021,east
chartreuse morsel,$3.00 ,406,5/30/2021,west
periwinkle morsel,$1.25 ,459,5/30/2021,north
periwinkle morsel,$1.25 ,477,5/30/2021,south
periwinkle morsel,$1.25 ,403,5/30/2021,east
periwinkle morsel,$1.25 ,466,5/30/2021,west
vermilion morsel,$4.99 ,453,5/30/2021,north
vermilion morsel,$4.99 ,424,5/30/2021,south
vermilion morsel,$4.99 ,492,5/30/2021,east
vermilion morsel,$4.99 ,418,5/30/2021,west
lapis morsel,$1.99 ,435,5/30/2021,north
lapis morsel,$1.99 ,427,5/30/2021,south
lapis morsel,$1.99 ,429,5/30/2021,east
lapis morsel,$1.99 ,400,5/30/2021,west
pink morsel,$5.00 ,479,5/31/2021,north
pink morsel,$5.00 ,419,5/31/2021,south
pink morsel,$5.00 ,444,5/31/2021,east
pink morsel,$5.00 ,426,5/31/2021,west
gold morsel,$9.99 ,417,5/31/2021,north
gold morsel,$9.99 ,431,5/31/2021,south
gold morsel,$9.99 ,458,5/31/2021,east
gold morsel,$9.99 ,439,5/31/2021,west
magenta morsel,$2.50 ,434,5/31/2021,north
magenta morsel,$2.50 ,478,5/31/2021,south
magenta morsel,$2.50 ,439,5/31/2021,east
magenta morsel,$2.50 ,400,5/31/2021,west
chartreuse morsel,$3.00 ,402,5/31/2021,north
chartreuse morsel,$3.00 ,449,5/31/2021,south
chartreuse morsel,$3.00 ,473,5/31/2021,east
chartreuse morsel,$3.00 ,456,5/31/2021,west
periwinkle morsel,$1.25 ,463,5/31/2021,north
periwinkle morsel,$1.25 ,409,5/31/2021,south
periwinkle morsel,$1.25 ,495,5/31/2021,east
periwinkle morsel,$1.25 ,434,5/31/2021,west
vermilion morsel,$4.99 ,466,5/31/2021,north
vermilion morsel,$4.99 ,464,5/31/2021,south
vermilion morsel,$4.99 ,435,5/31/2021,east
vermilion morsel,$4.99 ,456,5/31/2021,west
lapis morsel,$1.99 ,425,5/31/2021,north
lapis morsel,$1.99 ,452,5/31/2021,south
lapis morsel,$1.99 ,479,5/31/2021,east
lapis morsel,$1.99 ,413,5/31/2021,west
pink morsel,$5.00 ,428,6/1/2021,north
pink morsel,$5.00 ,490,6/1/2021,south
pink morsel,$5.00 ,411,6/1/2021,east
pink morsel,$5.00 ,443,6/1/2021,west
gold morsel,$9.99 ,410,6/1/2021,north
gold morsel,$9.99 ,424,6/1/2021,south
gold morsel,$9.99 ,449,6/1/2021,east
gold morsel,$9.99 ,424,6/1/2021,west
magenta morsel,$2.50 ,496,6/1/2021,north
magenta morsel,$2.50 ,415,6/1/2021,south
magenta morsel,$2.50 ,456,6/1/2021,east
magenta morsel,$2.50 ,494,6/1/2021,west
chartreuse morsel,$3.00 ,485,6/1/2021,north
chartreuse morsel,$3.00 ,430,6/1/2021,south
chartreuse morsel,$3.00 ,466,6/1/2021,east
chartreuse morsel,$3.00 ,461,6/1/2021,west
periwinkle morsel,$1.25 ,490,6/1/2021,north
periwinkle morsel,$1.25 ,493,6/1/2021,south
periwinkle morsel,$1.25 ,479,6/1/2021,east
periwinkle morsel,$1.25 ,435,6/1/2021,west
vermilion morsel,$4.99 ,479,6/1/2021,north
vermilion morsel,$4.99 ,459,6/1/2021,south
vermilion morsel,$4.99 ,444,6/1/2021,east
vermilion morsel,$4.99 ,449,6/1/2021,west
lapis morsel,$1.99 ,465,6/1/2021,north
lapis morsel,$1.99 ,402,6/1/2021,south
lapis morsel,$1.99 ,412,6/1/2021,east
lapis morsel,$1.99 ,494,6/1/2021,west
pink morsel,$5.00 ,403,6/2/2021,north
pink morsel,$5.00 ,470,6/2/2021,south
pink morsel,$5.00 ,401,6/2/2021,east
pink morsel,$5.00 ,403,6/2/2021,west
gold morsel,$9.99 ,404,6/2/2021,north
gold morsel,$9.99 ,432,6/2/2021,south
gold morsel,$9.99 ,491,6/2/2021,east
gold morsel,$9.99 ,446,6/2/2021,west
magenta morsel,$2.50 ,475,6/2/2021,north
magenta morsel,$2.50 ,498,6/2/2021,south
magenta morsel,$2.50 ,465,6/2/2021,east
magenta morsel,$2.50 ,452,6/2/2021,west
chartreuse morsel,$3.00 ,431,6/2/2021,north
chartreuse morsel,$3.00 ,441,6/2/2021,south
chartreuse morsel,$3.00 ,487,6/2/2021,east
chartreuse morsel,$3.00 ,485,6/2/2021,west
periwinkle morsel,$1.25 ,472,6/2/2021,north
periwinkle morsel,$1.25 ,428,6/2/2021,south
periwinkle morsel,$1.25 ,425,6/2/2021,east
periwinkle morsel,$1.25 ,415,6/2/2021,west
vermilion morsel,$4.99 ,477,6/2/2021,north
vermilion morsel,$4.99 ,492,6/2/2021,south
vermilion morsel,$4.99 ,463,6/2/2021,east
vermilion morsel,$4.99 ,441,6/2/2021,west
lapis morsel,$1.99 ,416,6/2/2021,north
lapis morsel,$1.99 ,428,6/2/2021,south
lapis morsel,$1.99 ,483,6/2/2021,east
lapis morsel,$1.99 ,446,6/2/2021,west
pink morsel,$5.00 ,475,6/3/2021,north
pink morsel,$5.00 ,405,6/3/2021,south
pink morsel,$5.00 ,475,6/3/2021,east
pink morsel,$5.00 ,460,6/3/2021,west
gold morsel,$9.99 ,496,6/3/2021,north
gold morsel,$9.99 ,483,6/3/2021,south
gold morsel,$9.99 ,414,6/3/2021,east
gold morsel,$9.99 ,437,6/3/2021,west
magenta morsel,$2.50 ,489,6/3/2021,north
magenta morsel,$2.50 ,498,6/3/2021,south
magenta morsel,$2.50 ,471,6/3/2021,east
magenta morsel,$2.50 ,433,6/3/2021,west
chartreuse morsel,$3.00 ,495,6/3/2021,north
chartreuse morsel,$3.00 ,450,6/3/2021,south
chartreuse morsel,$3.00 ,499,6/3/2021,east
chartreuse morsel,$3.00 ,493,6/3/2021,west
periwinkle morsel,$1.25 ,417,6/3/2021,north
periwinkle morsel,$1.25 ,439,6/3/2021,south
periwinkle morsel,$1.25 ,449,6/3/2021,east
periwinkle morsel,$1.25 ,459,6/3/2021,west
vermilion morsel,$4.99 ,454,6/3/2021,north
vermilion morsel,$4.99 ,460,6/3/2021,south
vermilion morsel,$4.99 ,494,6/3/2021,east
vermilion morsel,$4.99 ,412,6/3/2021,west
lapis morsel,$1.99 ,423,6/3/2021,north
lapis morsel,$1.99 ,404,6/3/2021,south
lapis morsel,$1.99 ,446,6/3/2021,east
lapis morsel,$1.99 ,406,6/3/2021,west
pink morsel,$5.00 ,481,6/4/2021,north
pink morsel,$5.00 ,427,6/4/2021,south
pink morsel,$5.00 ,463,6/4/2021,east
pink morsel,$5.00 ,460,6/4/2021,west
gold morsel,$9.99 ,498,6/4/2021,north
gold morsel,$9.99 ,426,6/4/2021,south
gold morsel,$9.99 ,449,6/4/2021,east
gold morsel,$9.99 ,411,6/4/2021,west
magenta morsel,$2.50 ,403,6/4/2021,north
magenta morsel,$2.50 ,481,6/4/2021,south
magenta morsel,$2.50 ,401,6/4/2021,east
magenta morsel,$2.50 ,471,6/4/2021,west
chartreuse morsel,$3.00 ,412,6/4/2021,north
chartreuse morsel,$3.00 ,413,6/4/2021,south
chartreuse morsel,$3.00 ,465,6/4/2021,east
chartreuse morsel,$3.00 ,413,6/4/2021,west
periwinkle morsel,$1.25 ,427,6/4/2021,north
periwinkle morsel,$1.25 ,403,6/4/2021,south
periwinkle morsel,$1.25 ,409,6/4/2021,east
periwinkle morsel,$1.25 ,479,6/4/2021,west
vermilion morsel,$4.99 ,486,6/4/2021,north
vermilion morsel,$4.99 ,439,6/4/2021,south
vermilion morsel,$4.99 ,403,6/4/2021,east
vermilion morsel,$4.99 ,477,6/4/2021,west
lapis morsel,$1.99 ,433,6/4/2021,north
lapis morsel,$1.99 ,445,6/4/2021,south
lapis morsel,$1.99 ,403,6/4/2021,east
lapis morsel,$1.99 ,472,6/4/2021,west
pink morsel,$5.00 ,485,6/5/2021,north
pink morsel,$5.00 ,480,6/5/2021,south
pink morsel,$5.00 ,449,6/5/2021,east
pink morsel,$5.00 ,417,6/5/2021,west
gold morsel,$9.99 ,442,6/5/2021,north
gold morsel,$9.99 ,435,6/5/2021,south
gold morsel,$9.99 ,421,6/5/2021,east
gold morsel,$9.99 ,458,6/5/2021,west
magenta morsel,$2.50 ,461,6/5/2021,north
magenta morsel,$2.50 ,453,6/5/2021,south
magenta morsel,$2.50 ,454,6/5/2021,east
magenta morsel,$2.50 ,437,6/5/2021,west
chartreuse morsel,$3.00 ,400,6/5/2021,north
chartreuse morsel,$3.00 ,467,6/5/2021,south
chartreuse morsel,$3.00 ,450,6/5/2021,east
chartreuse morsel,$3.00 ,429,6/5/2021,west
periwinkle morsel,$1.25 ,413,6/5/2021,north
periwinkle morsel,$1.25 ,440,6/5/2021,south
periwinkle morsel,$1.25 ,452,6/5/2021,east
periwinkle morsel,$1.25 ,407,6/5/2021,west
vermilion morsel,$4.99 ,404,6/5/2021,north
vermilion morsel,$4.99 ,458,6/5/2021,south
vermilion morsel,$4.99 ,471,6/5/2021,east
vermilion morsel,$4.99 ,471,6/5/2021,west
lapis morsel,$1.99 ,461,6/5/2021,north
lapis morsel,$1.99 ,446,6/5/2021,south
lapis morsel,$1.99 ,493,6/5/2021,east
lapis morsel,$1.99 ,465,6/5/2021,west
pink morsel,$5.00 ,404,6/6/2021,north
pink morsel,$5.00 ,438,6/6/2021,south
pink morsel,$5.00 ,490,6/6/2021,east
pink morsel,$5.00 ,449,6/6/2021,west
gold morsel,$9.99 ,409,6/6/2021,north
gold morsel,$9.99 ,445,6/6/2021,south
gold morsel,$9.99 ,446,6/6/2021,east
gold morsel,$9.99 ,404,6/6/2021,west
magenta morsel,$2.50 ,444,6/6/2021,north
magenta morsel,$2.50 ,420,6/6/2021,south
magenta morsel,$2.50 ,429,6/6/2021,east
magenta morsel,$2.50 ,435,6/6/2021,west
chartreuse morsel,$3.00 ,404,6/6/2021,north
chartreuse morsel,$3.00 ,481,6/6/2021,south
chartreuse morsel,$3.00 ,429,6/6/2021,east
chartreuse morsel,$3.00 ,414,6/6/2021,west
periwinkle morsel,$1.25 ,487,6/6/2021,north
periwinkle morsel,$1.25 ,500,6/6/2021,south
periwinkle morsel,$1.25 ,491,6/6/2021,east
periwinkle morsel,$1.25 ,428,6/6/2021,west
vermilion morsel,$4.99 ,482,6/6/2021,north
vermilion morsel,$4.99 ,489,6/6/2021,south
vermilion morsel,$4.99 ,410,6/6/2021,east
vermilion morsel,$4.99 ,435,6/6/2021,west
lapis morsel,$1.99 ,483,6/6/2021,north
lapis morsel,$1.99 ,408,6/6/2021,south
lapis morsel,$1.99 ,465,6/6/2021,east
lapis morsel,$1.99 ,451,6/6/2021,west
pink morsel,$5.00 ,478,6/7/2021,north
pink morsel,$5.00 ,404,6/7/2021,south
pink morsel,$5.00 ,472,6/7/2021,east
pink morsel,$5.00 ,414,6/7/2021,west
gold morsel,$9.99 ,483,6/7/2021,north
gold morsel,$9.99 ,402,6/7/2021,south
gold morsel,$9.99 ,453,6/7/2021,east
gold morsel,$9.99 ,485,6/7/2021,west
magenta morsel,$2.50 ,419,6/7/2021,north
magenta morsel,$2.50 ,472,6/7/2021,south
magenta morsel,$2.50 ,449,6/7/2021,east
magenta morsel,$2.50 ,408,6/7/2021,west
chartreuse morsel,$3.00 ,424,6/7/2021,north
chartreuse morsel,$3.00 ,445,6/7/2021,south
chartreuse morsel,$3.00 ,500,6/7/2021,east
chartreuse morsel,$3.00 ,458,6/7/2021,west
periwinkle morsel,$1.25 ,429,6/7/2021,north
periwinkle morsel,$1.25 ,434,6/7/2021,south
periwinkle morsel,$1.25 ,444,6/7/2021,east
periwinkle morsel,$1.25 ,441,6/7/2021,west
vermilion morsel,$4.99 ,454,6/7/2021,north
vermilion morsel,$4.99 ,456,6/7/2021,south
vermilion morsel,$4.99 ,438,6/7/2021,east
vermilion morsel,$4.99 ,447,6/7/2021,west
lapis morsel,$1.99 ,471,6/7/2021,north
lapis morsel,$1.99 ,437,6/7/2021,south
lapis morsel,$1.99 ,436,6/7/2021,east
lapis morsel,$1.99 ,471,6/7/2021,west
pink morsel,$5.00 ,458,6/8/2021,north
pink morsel,$5.00 ,407,6/8/2021,south
pink morsel,$5.00 ,490,6/8/2021,east
pink morsel,$5.00 ,424,6/8/2021,west
